"name,""Actor"",""Gender"",""Hair"",""Age"",""Occupation"",""Family"",""First Appearance"",""Last Appearance"",""Cause of Death"",""Cause of Death"",""Status"",""Series Lifespan"",""Ethnicity"""
"Gunther,""Whitmer Thomas"",""Male"",""Dirty blond"",""Early to mid 20s"",""Unknown"",""Unknown"",""""""Some Guy"""""",""""""Some Guy"""""","""",""Chopped in half by Jerry."",""Dead"",""	    """"Some Guy"""""",""Caucasian-American"""
"Rudy,""Keith Hudson"","""",""Brown"",""Mid 50s"",""Unknown"",""Unknown"",""""""Some Guy"""""",""""""Some Guy"""""","""",""Shot multiple times by Carol."",""Dead"",""	    """"Some Guy"""""",""Caucasian-American"""
"Todd,""Lee Norris"",""Male"",""Brown"",""Mid 20's"",""Former Worker for the Saviors "",""Unknown"",""""""The Damned"""""",""""""Monsters"""""","""",""Shot in the head by Daryl Dixon."",""Dead"",""	    """"The Damned"""" to """"Monsters"""""",""Caucasian-American"""
"Dino,""Rick Shoemaker"",""Male"",""Black"",""Mid to late 30's"",""Unknown"",""Unknown"",""""""The Damned"""""",""""""The Damned"""""","""",""Shot and then put down by the Militia"",""Dead"",""	    """"The Damned"""""",""Caucasian-American"""
"Huck,""Miya Golden"",""Female"",""Brown"",""Mid to late 30s"",""Guard for the Saviors "",""Unknown"",""""""Sing Me a Song"""""",""""""The Damned"""""","""",""Shot by the Militia"",""Dead"",""	    """"Sing Me a Song"""" to """"Monsters"""""",""African/Caucasian-American"""
"Wade,""Darin Cooper"",""Male"",""Unknown"",""Mid 40s to early 50s"",""Former lieutenant of the Saviors "",""Unknown"",""""""Always Accountable"""""",""""""Always Accountable"""""","""","""",""Dead"",""	    """"Always Accountable"""""",""Caucasian-American"""
"Cam,""Matt Lowe"",""Male"",""Brown"",""Early to mid 30s"",""Unknown"","""",""""""Always Accountable"""""",""""""Always Accountable"""""","""","""",""Dead"",""	    """"Always Accountable"""""",""Caucasian-American"""
"Nelson,""Jake Kearney"",""Male"",""Brown"",""Early to mid 20s"",""Unknown"",""Unknown"",""""""The First Day of the Rest of Your Life"""""",""""""The Damned"""""","""",""Mauled to death by Shiva."",""Dead"",""	    """"The First Day of the Rest of Your Life"""" to """"The Damned"""""",""Caucasian-American"""
"Mara,""Lindsey Garrett"",""Female"",""Auburn"",""Mid to late 20s"",""Former Lieutenant of the Saviors "",""Unknown"",""""""The Damned"""""",""""""The Damned"""""","""",""Bitten and devoured by a zombified Dino."",""Dead"",""	    """"The Damned"""""",""Caucasian-American"""
"Gordon,""Michael Scialabba"",""Male"",""Black"",""Late 30s"",""Former Worker for the Saviors "",""Maria - Former Wife "",""""""The Cell"""""",""""""The Cell"""""","""",""Shot in the back by Dwight.  RV explosion caused by the militia. "",""Dead"",""	    """"The Cell"""""",""Caucasian-American"""
"Roy,""Brian Stapf"",""Male"",""Brown"",""Early 30s"",""Unknown"",""Unknown"",""""""The Cell"""""",""""""The First Day of the Rest of Your Life"""""","""",""Bitten in the face by a zombified Sasha."",""Dead"",""	    """"The Cell"""" to """"The First Day of the Rest of Your Life"""""",""Caucasian-American"""
"Emmett Carson,""Tim Parati"",""Male"",""Brown "",""Early to mid 50s"",""Doctor "",""Harlan Carson - Brother  - Sister-In-Law "",""""""The Cell"""""",""""""Hostiles and Calamities"""""","""",""Burned alive inside a furnace after being thrown in by Negan."",""Dead"",""	    """"The Cell"""" to """"Hostiles and Calamities"""""",""Caucasian-American"""
"Isabelle,""Aerli Austen"",""Female"",""Red"",""Early to mid 30s"",""Unknown"",""Unknown"",""""""Sing Me a Song"""""",""""""Hearts Still Beating"""""","""",""Shot in the head by Michonne."",""Dead"",""	    """"Sing Me a Song"""" to """"Hearts Still Beating"""""",""Caucasian-American"""
"Joseph,""Joshua Hoover"",""Male"",""Dark Brown"",""Mid to late 20s"",""U.S. Boarder Patrol Officer   Former Chief Engineer for the Saviors  Former Guard for the Saviors  "",""Unknown"",""""""The Cell"""""",""""""Hostiles and Calamities"""" "","""",""Head bashed in with a metal pipe by Daryl Dixon"",""Dead"",""	    """"The Cell"""" to """"Hearts Still Beating"""""",""Caucasian-American"""
"Chris,""Ricky Russert"",""Male"",""Black"",""Late 20s to early 30s"",""Unknown"",""Unknown"",""""""The Cell"""""",""""""Sing Me a Song"""""","""",""Shot by Carl Grimes."",""Dead"",""	    """"The Cell"""" to """"Sing Me a Song"""""",""Caucasian-American"""
"George,""Brian F. Durkin"",""Male"",""Brown"",""Late 30s to early 40s"",""Unknown"",""Unknown"",""""""Sing Me a Song"""""",""""""Sing Me a Song"""""","""",""Shot by Carl Grimes."",""Dead"",""	    """"Sing Me a Song"""""",""Caucasian-American"""
"Roman,""Stuart Greer"",""Male"",""Gray"",""Early 50s"",""Unknown"",""Unknown"",""""""East"""""",""""""Last Day on Earth"""""","""",""Shot six times by Morgan Jones."",""Dead"",""	    """"East"""" to """"Last Day on Earth"""""",""Caucasian-American"""
"Jiro,""Rich Ceraulo"",""Male"",""Black"",""Late 20's"",""Former Lieutenant of the Saviors "",""Unknown"",""""""East"""""",""""""East"""""","""",""Shot in the stomach by Carol Peletier, later stabbed in the head by Rick Grimes."",""Dead"",""	    """"East"""""",""Asian-American"""
"Miles,""Reece Fleetwood"",""Male"",""Black"",""Late 40s"",""Unknown"",""Unknown"",""""""East"""""",""""""East"""""","""",""Impaled through the chest with a spear by Carol Peletier."",""Dead"",""	    """"East"""""",""Caucasian-American"""
"Neil,""Robert Walker-Branchaud"",""Male"",""Brown"",""Late 40s to early 50s"",""Unknown"","""",""""""Twice as Far"""""",""""""Service"""" "","""",""Shot to death by Daryl Dixon Put down by Rosita Espinosa "",""Dead"","""",""Caucasian-American"""
"Primo,""Jimmy Gonzales"",""Male"",""Bald"",""Late 30s to early 40s"",""Former Medic for the Saviors "",""Unknown"",""""""Not Tomorrow Yet"""""",""""""The Same Boat"""""","""",""Shot in the head by Rick Grimes"",""Dead"",""	    """"Not Tomorrow Yet"""" to 'The Same Boat"""""",""Hispanic-American"""
"Michelle,""Jeananne Goossen"",""Female"",""Dark brown"",""Late 20s to early 30s"",""Unknown"",""Frank - Father   - Former Boyfriend Frank - Unborn Baby "",""""""The Same Boat"""""",""""""The Same Boat"""""","""",""Shot in the temple by Carol Peletier"",""Dead"",""	    """"The Same Boat"""""",""Caucasian-American"""
"Donnie,""Rus Blackwell"",""Male"",""Black "",""Mid to late 40s"",""Unknown"",""Paula - Lover "",""""""The Same Boat"""""",""""""The Same Boat"""""","""",""Shot in the arm by Carol, which causes him to later die from blood loss. Stabbed in the head by Molly. "",""Dead"",""	    """"The Same Boat"""""",""Caucasian-American"""
"Gabe,""Ian Casselberry"",""Male"",""Black"",""Mid to late 30s"",""Former Guard for the Saviors "","""",""""""Not Tomorrow Yet"""""",""""""Not Tomorrow Yet"""""","""",""Stabbed through the chest by Michonne Stabbed in the head by Rick Grimes  "",""Dead"",""	    """"Not Tomorrow Yet"""""",""Hispanic American"""
"Timmy,""Brian Lancaster"",""Male"",""Black "",""Late 40s to early 50s"",""Unknown"",""Unknown"",""""""Start to Finish"""""",""""""No Way Out"""""","""",""Strangled to death by Daryl Dixon"",""Dead"",""	    """"Start to Finish"""" to """"No Way Out"""""",""Caucasian-American"""
"Dwight,""Austin Amelio"",""Male"",""Blond"",""Late 20s to early 30s"",""Blue collar employee[1] Former Lieutenant of the Saviors Former Informant for the Militia Former Member of the Militia "",""Sherry - Ex-WifeTina - Sister-in-Law  - Grandfather "",""""""Always Accountable"""""",""""""Wrath"""" "","""","""",""Unknown"",""	    """"Always Accountable"""" to """"Wrath"""" "",""Caucasian-American"""
"Sherry,""Christine Evangelista"",""Female"",""Brown"",""Late 20s to early 30s"",""Babysitter "",""Tina - Sister Dwight - Ex-HusbandNegan - Former """"Husband"""" - Grandfather-in-Law "",""""""Always Accountable"""""",""""""Hostiles and Calamities"""" "","""","""",""Unknown"",""	    """"Always Accountable"""" to """"Hostiles and Calamities"""" "",""Caucasian-American"""
"Tina,""Liz E. Morgan"",""Female"",""Strawberry blonde"",""19"",""Babysitter "",""Sherry - SisterDwight - Brother-in-Law"",""""""Always Accountable"""""",""""""Always Accountable"""""","""",""Throat bitten by the burnt and zombified Carla and Delly, later put down by Daryl Dixon, Dwight, or Sherry"",""Dead"","""",""Caucasian-American"""
"Bertie,""Karen Ceesay"",""Female"",""Black"",""Early to mid 30s"",""Former Supply Runner for the Hilltop Colony Member of the Militia Teacher Secretary for the Hilltop Colony "",""Unknown"",""""""Knots Untie"""""","""","""","""",""Alive"",""	    """"Knots Untie"""" to Present"",""African-American"""
"Kal,""James Chen"",""Male"",""Black"",""Late 20s to Early 30s"",""Guard for the Hilltop Colony Member of the Militia Self-Defense Instructor "",""Unknown"",""""""Knots Untie"""""","""","""","""",""Alive"",""	    """"Knots Untie"""" to Present"",""Asian-American"""
"Marco,""Gustavo Gomez"",""Male"",""Black"",""Early to mid 20s"",""Supply Runner for Hilltop Colony "",""Unknown"",""""""A New Beginning"""""","""","""","""",""Alive"",""	    """"A New Beginning"""" to Present"",""Hispanic-American"""
"Gage,""Jackson Pace"",""Male"",""Brown"",""Mid to Late Teens"",""Student "",""Unknown"",""""""Stradivarius"""""","""","""","""",""Alive"",""	    """"Stradivarius"""" to Present"",""Caucasian-American"""
"Adeline,""Kelley Mack"",""Female"",""Black"",""Mid to Late Teens"",""Student "",""Unknown"",""""""Stradivarius"""""","""","""","""",""Alive"",""	    """"Stradivarius"""" to Present"",""Caucasian-American"""
"Rodney,""Joe Ando Hirsh"",""Male"",""Black"",""Mid to Late Teens"",""Unknown"",""Unknown"",""""""Evolution"""""","""","""","""",""Alive"",""	    """"Evolution"""" to Present"",""Asian-American"""
"Eduardo,""Peter Zimmerman"",""Male"",""Black"",""Late 20s to early 30s"",""Guard for the Hilltop Colony Member of the Militia "",""Unknown"",""""""Knots Untie"""""","""","""","""",""Unknown"",""	    """"Knots Untie"""" to """"Wrath"""""",""Hispanic-American"""
"Paul ""Jesus"" Rovia,""Tom Payne"",""Male"",""Light Brown"",""Mid to late 30s"",""Former Recruiter and Supply Runner for the Hilltop Colony Former Martial Arts Teacher at the Hilltop Colony Former Leader of the Hilltop Colony Former Co-Leader of the Militia "",""Unknown"",""""""The Next World"""""",""""""Evolution"""""","""",""Stabbed through the back and heart by an unnamed Whisperer."",""Dead"",""	    """"The Next World"""" to """"Evolution"""""",""Caucasian-American"""
"Gregory,""Xander Berkeley"",""Male"",""Gray"",""Late 50s to early 60s"",""Former Leader of the Hilltop Colony "",""Unknown"",""""""Knots Untie"""""",""""""A New Beginning"""""","""",""Hanged by Daryl Dixon as requested by Maggie Rhee for his treachery and subsequent attempts to assassinate her."",""Dead"",""	    """"Knots Untie"""" to """"A New Beginning"""""",""Caucasian-American"""
"Crystal,""Kimberly Leemans"",""Female"",""Brown"",""Mid to late 20s"",""Food Exchanger for the Hilltop Colony "",""Unknown"",""""""Knots Untie"""""",""""""Knots Untie"""""","""",""Devoured by a zombified member of the Militia. Put down by a Militia member "",""Dead"",""	    “Knots Untie”"",""Caucasian-American"""
"Wesley,""Ilan Srulovicz"",""Male"",""Brown"",""Early 30s"",""Supply Runner for the Hilltop Colony Member of the Militia "",""Unknown"",""""""Knots Untie"""""",""""""Do Not Send Us Astray"""""","""",""Injured by a Savior with a tainted weapon and succumbed to infection  Put down by Daryl Dixon "",""Dead"",""	    """"Knots Untie"""" to """"Do Not Send Us Astray"""""",""Caucasian-American"""
"Harlan Carson,""R. Keith Harris"",""Male"",""Brown"",""Early 40s"",""OB/GYN Former Physician for the Hilltop Colony Former Physician for the Sanctuary "",""Emmett Carson - Brother  - Former Wife "",""""""Knots Untie"""""",""""""Dead or Alive Or"""""","""",""Shot in the chest by an unnamed Savior."",""Dead"",""	    """"Knots Untie"""" to """"Dead or Alive Or"""""",""Caucasian-American"""
"Freddie,""Brett Gentile"",""Male"",""Brown"",""Late 30s to Early 40s"",""Supply Runner for the Hilltop Colony Member of the Militia "","" - Former Wife "",""""""Knots Untie"""""",""""""The Damned"""""","""",""Shot multiple times by numerous Saviors."",""Dead"",""	    """"Knots Untie"""" to  """"The Damned"""""",""Caucasian-American"""
"Andy,""Jeremy Palko"",""Male"",""Brown"",""Early 30's"",""Food Exchanger for the Hilltop Colony Member of the Militia "",""Unknown"",""""""Knots Untie"""""",""""""The Damned"""""","""",""Shot multiple times by numerous Saviors."",""Dead"",""	    """"Knots Untie"""" to  """"The Damned"""""",""Caucasian-American"""
"Earl Sutton,""John Finn"",""Male"",""Gray"",""Early 60s"",""Blacksmith "",""Tammy Rose Sutton - WifeKenneth Sutton - Son "",""""""A New Beginning"""""","""","""","""",""Alive"",""	    """"A New Beginning"""" to Present"",""Caucasian-American"""
"Tammy Rose Sutton,""Brett Butler"",""Female"",""Blonde"",""Early 60s"",""Head Gardener for Hilltop Colony "",""Earl Sutton - HusbandKenneth Sutton - Son "",""""""A New Beginning"""""","""","""","""",""Alive"",""	    """"A New Beginning"""" to Present"",""Caucasian-American"""
"Kenneth Sutton,""AJ Achinger"",""Male"",""Brown"",""22"",""Supply Runner for the Hilltop Colony Horse Handler for the Hilltop Colony "",""Earl Sutton - FatherTammy Rose Sutton - Mother"",""""""A New Beginning"""""",""""""A New Beginning"""""","""",""Blood loss and shock after being bitten on the arm by a walker and kicked in the ribs by a horse. Stabbed in the head by Maggie Rhee. "",""Dead"",""	    """"A New Beginning"""""",""Caucasian-American"""
"Craig,""Myke Holmes"",""Male"",""Dark Brown"",""Mid to late 30s"",""Cook and Food Exchanger for the Hilltop Colony "",""Ethan - Brother "",""""""Not Tomorrow Yet"""""",""""""Not Tomorrow Yet"""""","""",""Devoured by zombified members of the Militia. Later put down by the Militia "",""Dead"",""	    """"Not Tomorrow Yet"""""",""Caucasian-American"""
"Ethan,""Justin Kucsulain"",""Male"",""Blond"",""Early 30's"",""Food Exchanger for the Hilltop Colony "",""Craig - Brother "",""""""Knots Untie"""""",""""""Knots Untie"""""","""",""Stabbed in the throat by Rick Grimes."",""Dead"",""	    """"Knots Untie"""""",""Caucasian-American"""
"Ezekiel,""Khary Payton"",""Male"",""Gray"",""Early to mid 50s"",""Amateur theater actor Zookeeper Leader of the Kingdom Co-Leader of the Militia "",""Shiva - Pet Carol Peletier - WifeHenry - Adopted SonSophia Peletier - Stepdaughter "",""""""The Well"""""","""","""","""",""Alive"",""	    """"The Well"""" to Present"",""African-American"""
"Jerry,""Cooper Andrews"",""Male"",""Black"",""Mid to late 30s"",""Steward and Bodyguard for """"King"""" Ezekiel Member of the Militia Maintenance worker for the Kingdom "",""Nabila - Girlfriend"",""""""The Well"""""","""","""","""",""Alive"",""	    """"The Well"""" to Present"",""Samoan-American"""
"Dianne,""Kerry Cahill"",""Female"",""Blonde"",""Late 30s"",""Former Kingdom Soldier Former Member of the Militia Self-Defense Instructor Former Guard at the Hilltop Colony "","" - Sister "",""""""The Well"""""","""","""","""",""Alive"",""	    """"The Well"""" to Present"",""Caucasian-American"""
"Nabila,""Nadine Marissa"",""Female"",""Unknown"",""Mid to late 30s"",""Kingdom Gardener Member of the Militia "",""Jerry - Boyfriend"",""""""Bury Me Here"""""","""","""","""",""Alive"",""	    """"Bury Me Here"""" to Present"",""African-American"""
"Jenny,""Unknown"",""Female"",""Brown"",""7-10 8-11 14-17 "",""Student "",""Unknown"",""""""Bury Me Here"""""","""","""","""",""Unknown"",""	    """"Bury Me Here"""" to Present"",""Caucasian-American"""
"Dana,""Peggy Sheffield"",""Female"",""Brown"",""Mid 50s"",""Surgeon Doctor for the Kingdom Member of the Militia "",""Unknown"",""""""Do Not Send Us Astray"""""",""""""Do Not Send Us Astray"""""","""",""Bitten on the neck by a zombified Tobin Stabbed in the head by Daryl Dixon "",""Dead"",""	    """"Do Not Send Us Astray"""""",""Caucasian-American"""
"Kevin,""Jason Burkey"",""Male"",""Brown"",""Late 20s to early 30s"",""Member of the Militia "",""Unknown"",""""""The Well"""""",""""""Do Not Send Us Astray"""""","""",""Injured by a Savior with a tainted weapon and succumbed to infection Put down by Ezekiel "",""Dead"",""	    """"The Well"""" to """"Do Not Send Us Astray"""""",""Caucasian-American"""
"Kurt,""Nick Arapoglou"",""Male"",""Brown"",""Mid to late 30's"",""Medic for the Kingdom Member of the Militia "",""Unknown"",""""""Do Not Send Us Astray"""""",""""""Do Not Send Us Astray"""""","""",""Bitten on the neck by zombified Tobin Stabbed in the head by Michonne "",""Dead"",""	    """"Do Not Send Us Astray"""""",""Caucasian-American"""
"Alvaro,""Carlos Navarro"",""Male"",""Black"",""Mid to late 30s"",""Kingdom Soldier Member of the Militia "","" - Father"",""""""The Well"""""",""""""Some Guy"""""","""",""Shot in the back by Gunther"",""Dead"",""	    """"The Well"""" to """"Some Guy"""""",""Hispanic-American"""
"Daniel,""Daniel Newman"",""Male"",""Strawberry Blond"",""Early 30s"",""Kingdom Soldier Member of the Militia "",""Unknown"",""""""East"""""",""""""Some Guy"""""","""",""Shot multiple times by the Saviors' machine gun.   Shot in the head by Alvaro. "",""Dead"",""	    """"East"""" to """"Monsters"""""",""Caucasian-American"""
"Colton,""Unknown"",""Male"",""Brown"",""Early 30s"",""Kingdom Soldier Member of the Militia "",""Unknown"",""""""Last Day on Earth"""""",""""""The Well"""""","""",""Shot multiple times by the Saviors. "",""Dead"",""	    """"Last Day on Earth"""" to """"The Well"""""",""Caucasian-American"""
"Richard,""Karl Makinen"",""Male"",""Dark brown"",""Mid 40s"",""Kingdom Soldier "","" - Former Wife Katy - Daughter "",""""""The Well"""""",""""""Bury Me Here"""""","""",""Strangled to death and later stabbed in the head by Morgan Jones."",""Dead"",""	    """"The Well"""" to """"Bury Me Here"""""",""Caucasian-American"""
"Benjamin,""Logan Miller"",""Male"",""Brown"",""Late teens"",""Assumed High School Student   Kingdom Soldier "","" - Father Henry - Brother"",""""""The Well"""""",""""""Bury Me Here"""""","""",""Shot in the leg by Jared and later died of blood loss. Stabbed in the head by Morgan Jones. "",""Dead"",""	    """"The Well"""" to """"Bury Me Here"""""",""Caucasian-American"""
"Rachel,""Mimi Kirkland"",""Female"",""Brown"",""10-1216-18 "",""Member of the Militia  Road patrol between the joint communities "",""Unknown"",""""""Swear"""""","""","""","""",""Unknown"",""	    """"Swear"""" to Present"",""Caucasian-American"""
"Beatrice,""Briana VenskusUnknown Stand-In "","""",""Brown"",""Early to mid 30s"",""Member of the Militia Road patrol between the joint communities "","" -  Former Husband "",""""""Swear"""""","""","""","""",""Unknown"",""	    """"Swear"""" to Present"",""Caucasian-American"""
"Kathy,""Nicole Barré"",""Female"",""Dark Brown"",""Mid to late 30s"",""Member of the Militia "",""Unknown"",""""""Swear"""""",""""""What Comes After"""" "","""",""Shot in the chest by Jed Shot in the head by Rick "",""Dead"",""	    """"Swear"""" to  """"The Obliged"""""",""Caucasian-American"""
"Cyndie,""Sydney Park"",""Female"",""Black"",""18 19 25 "",""High School Student Leader of Oceanside Co-Leader of the Militia "",""Natania - Maternal Grandmother  - Mother  - Brother "",""""""Swear"""""","""","""","""",""Unknown"",""	    """"Swear"""" to Present"",""Caucasian/African-American"""
"Natania,""Deborah May"",""Female"",""Blonde"",""Late 50s to early 60s"",""Former Leader of Oceanside "","" - Daughter  - Grandson Cyndie - Granddaughter"",""""""Swear"""""",""""""How It's Gotta Be"""""","""",""Shot by Enid."",""Dead"",""	    """"Swear"""" to """"How It's Gotta Be"""""",""Caucasian-American"""
"Anne,""Pollyanna McIntosh"",""Female"",""Brown"",""Mid to Late 30s"",""Art Teacher Artist Former Leader of the Scavengers "",""Gabriel Stokes - Ex-Lover"",""""""New Best Friends"""""",""""""What Comes After"""" "","""","""",""Unknown"",""	    """"New Best Friends"""" to """"What Comes After"""" "",""Caucasian-American"""
"Tamiel,""Sabrina Gennarino"",""Female"",""Blonde"",""Mid to Late 40s"",""Lieutenant of the Scavengers "",""Unknown"",""""""Hearts Still Beating"""""",""""""Still Gotta Mean Something"""" "","""",""Shot in the chest by Simon Crushed in a compactor by Anne "",""Dead"",""	    """"Hearts Still Beating"""" to """"The Lost and the Plunderers"""""",""Caucasian-American"""
"Brion,""Thomas Francis Murphy"",""Male"",""Light Brown"",""Late 50s to early 60s"",""Lieutenant of the Scavengers "",""Unknown"",""""""New Best Friends"""""",""""""The Lost and the Plunderers"""""","""",""Shot in the chest by Simon  Crushed in a compactor by Anne "",""Dead"",""	    """"New Best Friends"""" to """"The Lost and the Plunderers"""""",""Caucasian-American"""
"Farron,""Anja Akstin"",""Female"",""Blonde"",""Mid 20s"",""Unknown"",""Unknown"",""""""The First Day of the Rest of Your Life"""""",""""""The First Day of the Rest of Your Life"""""","""",""Pushed off a high balcony by Michonne."",""Dead"",""	    """"The First Day of the Rest of Your Life"""""",""Caucasian-American"""
"Georgie,""Jayne Atkinson"",""Female"",""Platinum Blonde"",""Late 50s to early 60s"",""Professor[1][2] Leader of an unnamed group "",""Unknown"",""""""The Key"""""","""","""","""",""Alive"",""	    """"The Key"""" to Present"",""Caucasian-American"""
"Hilda,""Kim Ormiston"",""Female"",""Brown"",""Late 20s"",""Unknown"",""Midge - Twin Sister"",""""""The Key"""""","""","""","""",""Alive"",""	    """"The Key"""" to Present"",""Caucasian-American"""
"Midge,""Misty Ormiston"",""Female"",""Brown"",""Late 20s"",""Unknown"",""Hilda - Twin Sister"",""""""The Key"""""","""","""","""",""Alive"",""	    """"The Key"""" to Present"",""Caucasian-American"""
"Magna,""Nadia Hilker"",""Female"",""BrownBlonde "",""Early 30s"",""Ex-Convict Truck Stop Waitress Leader of her group "",""Yumiko - Girlfriend"",""""""What Comes After"""""","""","""","""",""Alive"",""	    """"What Comes After"""" to Present"",""Caucasian-American"""
"Yumiko,""Eleanor Matsuura"",""Female"",""Black"",""Mid to Late 30s"",""Unknown"",""Magna - Girlfriend"",""""""What Comes After"""""","""","""","""",""Alive"",""	    """"What Comes After"""" to Present"",""Japanese-English"""
"Bernie,""Unknown"",""Male"",""Black"",""Early 30s"",""Unknown"",""Unknown"",""""""Stradivarius"""" "",""""""Stradivarius"""" "","""",""Devoured by walkers Put down by Michonne "",""Dead"","""",""Caucasian-American"""
"Connie,""Lauren Ridloff"",""Female"",""Black"",""Late 30s"",""Journalist "",""Kelly - Sister"",""""""What Comes After"""""","""","""","""",""Alive"",""	    """"What Comes After"""" to Present"",""African-American"""
"Kelly,""Angel Theory"",""Female"",""Black"",""Early to Mid 20s"",""High School Student "",""Connie - Sister"",""""""What Comes After"""""","""","""","""",""Alive"",""	    """"What Comes After"""" to Present"",""African-American"""
"""Beta"",""Ryan Hurst"",""Male"",""Brown "",""Early 40s"",""Second-in-Command of the Whisperers "",""Unknown"",""""""TBA"""""","""","""","""",""Alive"",""	    """"TBA"""" to Present"",""Caucasian-American"""
"""Alpha"",""Samantha Morton"",""Female"",""None "",""Late 30s to Early 40s"",""Leader of the Whisperers "",""Lydia - Daughter"",""""""TBA"""""","""","""","""",""Alive"",""	    """"TBA"""" to Present"",""Caucasian-American"""
"Lydia,""Cassady McClincy"",""Female"",""Brown"",""Mid to Late Teens"",""Assumed School Student "",""""""Alpha"""" - Mother"",""""""TBA"""""","""","""","""",""Alive"",""	    """"TBA"""" to Present"",""Caucasian-American"""
"Dog,""Seven[1]"",""Male"",""BrownBlack"",""Unknown"",""None"",""Daryl Dixon - Owner"",""""""Stradivarius"""""","""","""","""",""Alive"",""	    """"Stradivarius"""" to Present"",""Belgian Malinois"""
"Nelly,""Blade"",""Female"",""Brown"",""Unknown"",""Farm Hand"",""Hershel Greene - Owner "",""""""Bloodletting"""""",""""""Pretty Much Dead Already"""""","""","""",""Unknown"",""	    """"Bloodletting"""" to """"Pretty Much Dead Already"""""","""""
"Shiva,""None "",""Female"",""Orange and white with black stripes"",""Between late juvenile and full grown"",""Zoo Exhibit  Pet "",""Ezekiel - Owner"",""""""The Well"""""",""""""Some Guy"""""","""",""Torn apart by walkers while saving Ezekiel, Jerry, and Carol"",""Dead"",""	    """"The Well"""" to """"Some Guy"""""",""Felidae"""
"Tabitha,""Ruby"",""Female"",""Beige"",""Unknown"","""",""Eastman - Former Owner "",""""""Here's Not Here"""""",""""""Here's Not Here"""""","""",""Devoured by a walker."",""Dead"",""	    """"Here's Not Here"""""",""Capra aegagrus hircis"""
"Buttons,""Unknown"",""Male"",""Black"",""Unknown"","""","""",""""""Forget"""""",""""""Forget"""""","""",""Mauled by walkers and put down by Aaron."",""Dead"","""","""""
"Flame,""Chase"",""Female"",""Chesnut"",""Unknown"","""",""Michonne - Owner "",""""""30 Days Without An Accident"""""",""""""After"""" "","""",""Killed and disemboweled by walkers."",""Dead"",""	    """"30 Days Without An Accident"""" to """"Too Far Gone"""""","""""
"Violet,""Unknown"",""Female"",""Pale Pink"",""Unknown"",""Farm Animal"",""Piglets - Children "",""""""30 Days Without An Accident"""""",""""""30 Days Without An Accident"""""","""",""The Flu."",""Dead"","""","""""
"Carla,""Unknown"",""Female"",""Unknown"",""Mid to Late teens"",""Unknown"",""Unknown"",""""""Always Accountable """""",""""""Always Accountable"""" """""","""",""Burned alive in a forest fire set by Dwight. Put down by Daryl Dixon. "",""Dead"",""	    """"Always Accountable"""""",""Caucasian-American"""
"Delly,""Unknown"",""Female"",""Unknown"",""Mid to Late teens"","""","""",""""""Always Accountable"""" "",""""""Always Accountable"""" "","""",""Burned in a fire Put down by Daryl Dixon "",""Dead"","""",""Caucasian-American"""
"Joe Sr.,""Jake Garber"",""Male"",""Brown"",""Late 40s"",""Restaurant owner "",""Joe Jr. - Son"",""""""After"""" "",""""""After"""" "","""",""Shot in the head Carl Grimes "",""Dead"","""",""Caucasian-American"""
"Bill Jenkins,""Unknown"",""Male"",""Unknown"",""60s"",""Army veteran "",""Unknown"",""""""Live Bait"""" "",""""""Live Bait"""" "","""",""Shot himself Stabbed by Philip Blake "",""Dead"","""",""Caucasian-American"""
"Nick,""David Pierce"",""Male"",""Brown"",""Possibly 30s"",""Unknown"",""Unknown"",""""""30 Days Without An Accident"""" "",""""""Infected"""" "","""","""",""Dead"","""",""Caucasian-American"""
"Erin,""Tiffany Morgan"",""Female"",""Brown"",""Late 30s to Early 40s"",""Unknown"",""Unknown"",""""""Forget"""""",""""""JSS"""""","""",""Abdomen sliced open by Aphid then stabbed in the head by Carol."",""Dead"",""	    """"Forget"""" to """"JSS"""""",""Caucasian-American"""
"Doug,""Jake Garber"",""Male"",""Brown"",""Late 40s"",""Auto mechanic "",""Unknown"",""""""Pretty Much Dead Already"""" "",""""""Nebraska"""" "","""",""Shot in head by Shane Walsh "",""Dead"","""",""Caucasian-American"""
"Louise Bush,""Unknown"",""Female"",""Blonde"",""Early 30s"",""Farmer Part-time worker at Hatlin's Bar "",""Unknown"",""""""Pretty Much Dead Already"""" "",""""""Nebraska"""" "","""",""Unknown Shot in the head by Shane Walsh "",""Dead"","""",""Caucasian-American"""
"Wayne Dunlap,""Unknown"",""Male"",""Black"",""30-31"",""Unknown"","""",""""""Guts"""" "",""""""Guts"""" "","""",""Bitten by walkers in unknown circumstances. Beaten to death by T-Dog "",""Dead"","""",""Caucasian-American"""
"Summer,""Addy Miller"",""Female"",""Blonde"",""7-10"",""Assumed Elementary School Student "",""Jon - Father Jesse - Uncle  - Mother Unnamed Dog - Pet"",""Social Game"",""""""Days Gone Bye"""" "","""",""Bitten by a walker. Shot in the head by Rick Grimes. "",""Dead"","""",""Caucasian-American"""
"Callaway,""Michael Koske"",""Male"",""Brown"",""Mid to late 30s"",""Soldier for the U.S. Military "",""Unknown"",""""""Everything Dies"""" "",""""""Save the Last One"""" "","""","""",""Undead"","""",""Caucasian-American"""
